,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
SMAH,0.26240352524820487,-0.5633418370400382,-0.12794311215126336,-0.13684810189247007,0.5543718820560012,-0.8485420069509495,0.7371246208737278,0.169339951953985,-0.3688893890191868,-0.3833637458810898,1.0,-0.6655957119938162,-0.5641609420864908,0.244352779950785,0.5751294514038807,0.4541524081550161,0.7278825285276396,-0.25028095816065893,-0.3679494365408643,-0.24536514069817558,-0.5254003113978026,0.7233316849254794,0.4352112213013468,-0.506831933883092,0.5547958628381621,0.6785663443720472,-0.45097694015896367,-0.31596222100128785,-0.30592259079771295,-0.7373065254955029,-0.515676830835695,0.665928148623713,-0.4416752287949081,-0.23370611226270807,-0.4170040902993131,-0.1910829023619363,-0.479321645686737,0.5330385229199284,-0.3352684358672282,0.03985456304684421,0.32912258724179216,-0.5651952614544615,-0.4705466769928792,0.7556975387034007,0.4611442296659821,0.284743113739974,0.9771670188007784,0.7346432047854933,-0.7659071806242526,-0.4815839623192208,-0.4926675305629419
NPCK,0.30658124502721484,0.7933311142707133,0.308111209058357,0.5699145032287466,-0.3655646854201127,0.722152462280614,-0.8602607912538898,0.12266807211492897,0.8263455407102389,0.6142158793544829,-0.6655957119938162,1.0,0.9015557016215535,0.18105338890791356,-0.6854891529066288,-0.09811842602034664,-0.7586936885016057,0.421239300726768,0.7361051143578055,0.694345298224754,0.7409477288318196,-0.6660881563739793,-0.200924174635678,0.8422451876836369,-0.7492782307212149,-0.5216085826995003,0.7482808465628317,0.8123029388192236,0.8245567519983354,0.9029137783216868,0.6469005865022885,-0.47861106451344315,0.7574095956949729,0.560181964969236,0.74324396659178,0.5459657419951813,0.7914893072865644,-0.486157105625625,0.4947924835208323,0.12550193471044863,0.06502638461767252,0.828444708850777,0.7315822665829479,-0.5861848615477289,-0.11874206806361011,0.14656010278919707,-0.7088028066034835,-0.7743207874811848,0.8947357252699872,0.7762470303318004,0.7799330265318778
MSDP,0.3158854370764356,0.6455581148684116,0.34570657340319105,0.4859612816322355,-0.3974495467829866,0.6425727487698527,-0.7997187405601424,0.25674663462518554,0.7596860924682317,0.49423458229344713,-0.5641609420864908,0.9015557016215535,1.0,0.164117592068515,-0.5731205034898788,-0.12155796809010629,-0.6130353188928103,0.423058242856959,0.7474687797707372,0.7495791104219675,0.5839411249326977,-0.6509432056671673,-0.2815502491913518,0.7868878508024568,-0.672940727966073,-0.4655933041428403,0.8527373768493917,0.7399539840580168,0.7696622601670211,0.8313152032384455,0.6825195983501552,-0.3277394224919402,0.8175065148118315,0.6777327681726115,0.5620882197061728,0.5878003902750581,0.7041102801175553,-0.4197325924827862,0.37172592643403785,0.13479609902330317,0.22018089857526293,0.7738105142474743,0.7491444083191245,-0.454592697226896,-0.19414827010064215,0.15898823708298973,-0.5911426385041093,-0.6523568569595944,0.8411050523458522,0.7501680125129131,0.7254445906783066
EORC,0.8863783348156986,0.48554363287652436,-0.44613439572098484,0.748387518911891,0.7631777150304406,-0.1706569833130547,0.03970822820020672,-0.09125017836396339,0.5522134191277506,0.612353688927948,0.244352779950785,0.18105338890791356,0.164117592068515,1.0,-0.49200419680868485,0.7472118871487633,0.11002488025451598,0.5049775412435368,0.15194514412748916,0.42932217617658724,0.5149693464505968,0.07013161886328012,0.6482493125020026,0.5167951198020267,-0.48349021986016855,0.3586898789687011,0.14683277165026304,0.5843949319757855,0.5020443028822874,0.22819222587849156,-0.10316821013582411,0.5598969826225837,0.17651792635790448,0.04150214728952764,0.43288193746154885,0.3013090359331671,0.5311321698519401,0.43746214784812537,0.6257684966162084,0.7073767022776722,0.03163691597016359,0.44548755240143556,-0.11315745992099668,0.4843308960579025,0.6882551281475386,0.9711915789992396,0.1978659361123815,-0.14117021007357122,-0.0673434585929172,0.5294305166838913,0.4799902330120988
CUBO,-0.5106939299863646,-0.9072672655813099,0.09978557643100408,-0.7947337164045761,-0.14147467041556397,-0.5064726571417428,0.6573783576921964,0.32041855654245044,-0.7907089442446978,-0.8824960792024109,0.5751294514038807,-0.6854891529066288,-0.5731205034898788,-0.49200419680868485,1.0,-0.2767140323887792,0.6463493143977131,-0.6030883997033085,-0.4434100842071809,-0.6149247260961267,-0.9052300454732267,0.4156338984852113,-0.19700678981068748,-0.8073482109989564,0.8278076600763785,0.35313277935223314,-0.44595472464963276,-0.7654293903483577,-0.6593090406143866,-0.7535397119764712,-0.4375771617529849,0.1896667785804523,-0.6026808102766518,-0.1903139447034579,-0.8105969962757726,-0.4139490491340385,-0.8448393717690039,0.16827301847715836,-0.823682805354111,-0.4356178571251848,0.37012098446127406,-0.8611017131989892,-0.34254015930377213,0.29560563730375605,-0.2381878161359116,-0.43351287463138277,0.603541448347884,0.6577394837772043,-0.652429347192766,-0.8615196575895847,-0.8841503542573463
HRET,0.7526971144404043,0.16072472255732673,-0.18735036084080592,0.6090892114193461,0.7143233615077246,-0.3795016115431493,0.32691092125402865,-0.3487285031480296,0.3547327319284445,0.342863538166663,0.4541524081550161,-0.09811842602034664,-0.12155796809010629,0.7472118871487633,-0.2767140323887792,1.0,0.3117792195452911,0.4769609488389413,0.10805483253764961,0.24284876074369605,0.20917683235518528,0.3943585812090582,0.4930638172996928,0.2515922061371169,-0.11573332561669462,0.6283267636779293,-0.15219693294368414,0.35628124547371676,0.17359460378129904,-0.13613406187332944,-0.11362864056392555,0.4634823176861837,-0.03937317234223732,-0.030848645434065125,0.290088666802656,0.24555794448310803,0.24220059470681074,0.6476625797177241,0.29852027883476506,0.5916590093881304,-0.13805354208938223,0.1910978784674834,-0.10977104448216424,0.43323561706235375,0.6800767606006037,0.7698373798683986,0.40656003807750835,0.06730366767434812,-0.2719128138173144,0.158192870159298,0.22056287942350775
ANSO,-0.0442909504813567,-0.7398251948632488,-0.17420018992643718,-0.3559314942775578,0.3998160178322253,-0.6805114907981531,0.8026949179162076,0.0009050725921525857,-0.5492730313229633,-0.6084863108487627,0.7278825285276396,-0.7586936885016057,-0.6130353188928103,0.11002488025451598,0.6463493143977131,0.3117792195452911,1.0,-0.15125831504228393,-0.43706159794298977,-0.4160532191224796,-0.7102256406212755,0.5045274830071091,0.15990045973451714,-0.6420092080506519,0.5158589079311068,0.6517482067257947,-0.4299738562097712,-0.5127004481918941,-0.6120755378491909,-0.7886621054125758,-0.6235747996857771,0.5574241348519358,-0.6095594781658511,-0.2379617383837606,-0.642876977969245,-0.33133210726775214,-0.6338607853956512,0.6180108271715706,-0.5373075048567695,0.20012853914159254,0.15089105111521015,-0.6596483482624529,-0.5665962721890888,0.6455989935117187,0.11721508968807882,0.1320956696189062,0.7642852661157125,0.636737365816571,-0.8051047495218779,-0.6474002947205234,-0.689841218894155
DIHO,0.5413877297332099,0.5116886393940804,0.15166172159530583,0.6237090579441542,0.16936433545037527,0.2653220643892175,-0.18556172448551547,-0.3921536160602752,0.5127663246101544,0.49932155770094255,-0.25028095816065893,0.421239300726768,0.423058242856959,0.5049775412435368,-0.6030883997033085,0.4769609488389413,-0.15125831504228393,1.0,0.3866882499528061,0.6481998630290192,0.5104193435262666,-0.18458648172382308,-0.07870728944356742,0.6078958921063496,-0.5814043980610003,0.019371108695053055,0.4114948288503364,0.47236844413658785,0.47821585694456625,0.40023162153838127,0.15403441009427812,0.05366963750809464,0.41465642571456546,0.3433847340711282,0.5544835073583163,0.3052069040545887,0.5978915369239707,0.19151837751977224,0.4221231596623733,0.7153410708066351,-0.27048978805471413,0.6453966544301395,0.2918216825729467,-0.09456994888877766,0.14738303797528934,0.49906878719158765,-0.2462934398540163,-0.3514537811653036,0.37142227778166303,0.5685072715600783,0.6088350538585012
RTTH,0.3416169608399101,0.4364240295635434,0.41001963624232324,0.3877148805773241,-0.3203482320720994,0.43733424592087594,-0.5757758616590155,0.12759468063631813,0.6796862534576431,0.3096407919929816,-0.3679494365408643,0.7361051143578055,0.7474687797707372,0.15194514412748916,-0.4434100842071809,0.10805483253764961,-0.43706159794298977,0.3866882499528061,1.0,0.6901571000533999,0.39576246949342947,-0.40086675903421004,-0.27907106128866915,0.6762625544584014,-0.40132587567782096,-0.10893432192709894,0.7130488083656148,0.6812202073737311,0.6567099497950856,0.6105218097314606,0.5440075255021278,-0.2928934155514249,0.7026349961803882,0.4572711965018905,0.48016560182204976,0.6699231499836729,0.5288604491576466,-0.14034172265877493,0.17909903586747059,0.04926793078386509,0.11661316267374128,0.6313877587727992,0.6236796373230219,-0.4255436275488954,-0.17455648251742317,0.1361928437081199,-0.41581261224482885,-0.463336868637013,0.6463055780692389,0.5281891067754322,0.5449195512691216
SPLZ,0.6119755478433694,0.6196283444166536,0.3509253927421657,0.6247854125846015,-0.06776287614815465,0.35077710276477225,-0.548741920358155,0.02250182717706816,0.7272220692647684,0.5666616302177877,-0.24536514069817558,0.694345298224754,0.7495791104219675,0.42932217617658724,-0.6149247260961267,0.24284876074369605,-0.4160532191224796,0.6481998630290192,0.6901571000533999,1.0,0.5865238513331336,-0.2957215809263397,-0.08732815755165929,0.7709722191418062,-0.6180992754892612,-0.1882238245945454,0.7381839369218501,0.7159784520537993,0.7918886219510761,0.6123619310749248,0.3864193571518298,-0.0545096630747256,0.7578283776108933,0.5589804762945728,0.6412454695548694,0.5790740955341713,0.7411926094475741,-0.14933465386999534,0.4269168598257531,0.42836525946426923,0.12710746668478137,0.8208204925661547,0.554742672416928,-0.19535209843001747,0.0949366798869575,0.3923231278167096,-0.2811909285635491,-0.33925717724971227,0.6781238228046161,0.7894469654728814,0.7954708449122374
NWIG,0.5838022135532629,0.9847469521608598,-0.13837135754023747,0.820346572929007,0.1829842696776793,0.4974324299374758,-0.6730616739645673,-0.19905905398751195,0.8118360532489104,0.954778123331597,-0.5254003113978026,0.7409477288318196,0.5839411249326977,0.5149693464505968,-0.9052300454732267,0.20917683235518528,-0.7102256406212755,0.5104193435262666,0.39576246949342947,0.5865238513331336,1.0,-0.35182942435463654,0.3121184715061745,0.8190535079222511,-0.7832912457672699,-0.385452130132397,0.40472633033737077,0.7903547802214387,0.7749792676020564,0.7976449316994346,0.45261764527301435,-0.14946973145137396,0.5970991961551135,0.22142875138015167,0.8850120289777388,0.39297100706736865,0.868619959301864,-0.269378249886082,0.8891321609896777,0.3722217155351747,-0.2546216125883173,0.8501537056270548,0.3617380201150328,-0.2266987034996414,0.36561794146549215,0.4646242579144429,-0.5709195247791451,-0.6280791305808214,0.6507537825653882,0.8782909959343231,0.9045449285140763
MMBT,0.1837819257236005,-0.4201585111377156,-0.1552936673262338,-0.12941821124262318,0.5245142078641767,-0.8416387861401556,0.6901425378361082,-0.21631580770779693,-0.4247623824105677,-0.2067160475950252,0.7233316849254794,-0.6660881563739793,-0.6509432056671673,0.07013161886328012,0.4156338984852113,0.3943585812090582,0.5045274830071091,-0.18458648172382308,-0.40086675903421004,-0.2957215809263397,-0.35182942435463654,1.0,0.4503562793425632,-0.5230156067081096,0.6492331723854536,0.5848261919054556,-0.5709161224708975,-0.3979846562584794,-0.39357795971893317,-0.717728413497062,-0.33119443187837366,0.5229748945606989,-0.36361880248002787,-0.44176329111585594,-0.2596850909762536,-0.2974572812401848,-0.5363201432766884,0.47049959880008785,-0.27879626353539794,-0.07330045439185154,-0.018531758817315135,-0.536018670540496,-0.5811601062045857,0.6363047105229455,0.44103502951630563,0.11276506217459008,0.7042600846927166,0.6981470750495999,-0.6881926538458889,-0.4766237010875165,-0.4298028848110362
MDGI,0.599901179658489,0.2557810738935836,-0.672073321177266,0.4192365653674184,0.8430826710758399,-0.4585150946518219,0.20627629816975387,0.034722412424592966,0.17789970660461557,0.4515043997244814,0.4352112213013468,-0.200924174635678,-0.2815502491913518,0.6482493125020026,-0.19700678981068748,0.4930638172996928,0.15990045973451714,-0.07870728944356742,-0.27907106128866915,-0.08732815755165929,0.3121184715061745,0.4503562793425632,1.0,0.009898135978009582,-0.06850068390370145,0.3099640230034887,-0.33616883371251055,0.22183162192834102,0.13419529235804192,-0.12199633243715202,-0.20050455652786883,0.5955689389144564,-0.1485926884321604,-0.36135420528494977,0.19587262518827964,-0.007649989020418535,0.10030041072741096,0.3484810854220338,0.524123651734605,0.18741165482264613,0.029099855636514734,-0.05057498888952846,-0.5081415250373962,0.6839157872310363,0.7898276409778034,0.639496606526245,0.4023363143082743,0.17348644726221402,-0.39625258610431635,0.15034140000622373,0.11341066803901133
AGVF,0.6039515722895024,0.8422452613596435,0.059487033060825055,0.7316537800474345,-0.007184165048896586,0.5844549128622589,-0.6456525319500397,-0.01777285933915008,0.8732878064909602,0.7766620173680904,-0.506831933883092,0.8422451876836369,0.7868878508024568,0.5167951198020267,-0.8073482109989564,0.2515922061371169,-0.6420092080506519,0.6078958921063496,0.6762625544584014,0.7709722191418062,0.8190535079222511,-0.5230156067081096,0.009898135978009582,1.0,-0.7408198641570359,-0.21810693303310674,0.630569489370941,0.83696223795189,0.8404908728445728,0.8504198189064692,0.5480837939419497,-0.18373911007453606,0.6592633004255344,0.48623118787219916,0.7541159253380495,0.6448183871522203,0.9016617526643652,-0.1331089442441518,0.7019294327339557,0.4003398357010659,-0.042549983317833065,0.9090862220187583,0.6107723500018032,-0.35410723807444605,0.1865576363744033,0.5001493825018742,-0.5690091828173296,-0.702190061537903,0.7274285744833824,0.8611890883989726,0.8846872660621254
RRES,-0.40221225079596185,-0.826637270713022,0.051338945855725474,-0.7002029035171251,-0.02271813325601476,-0.6019593481810063,0.6973416929097629,0.09283579096210504,-0.7683219858787859,-0.7089554980080617,0.5547958628381621,-0.7492782307212149,-0.672940727966073,-0.48349021986016855,0.8278076600763785,-0.11573332561669462,0.5158589079311068,-0.5814043980610003,-0.40132587567782096,-0.6180992754892612,-0.7832912457672699,0.6492331723854536,-0.06850068390370145,-0.7408198641570359,1.0,0.5117366428728336,-0.6070748401869259,-0.757749482855816,-0.6969886034711446,-0.7564201306293643,-0.24985828904752955,0.18221560187181443,-0.5953073258681759,-0.3481482623260169,-0.7088095109574816,-0.31511339482458617,-0.8246991312913704,0.32569004056215606,-0.7035929064370245,-0.5062883794928913,0.15303164854742057,-0.8108881871277008,-0.3898270547055842,0.27981866238795333,-0.07641806083277292,-0.4037918829417799,0.5445576348838531,0.6632345212961626,-0.665886646418112,-0.8555989856700711,-0.8042266326071038
CTGI,0.33850653368405137,-0.4327699836240069,-0.203436356499934,-0.061198943784616336,0.5336482529446926,-0.646347387663459,0.70017731291595,-0.05780643675929747,-0.21368961103728967,-0.24220407738193558,0.6785663443720472,-0.5216085826995003,-0.4655933041428403,0.3586898789687011,0.35313277935223314,0.6283267636779293,0.6517482067257947,0.019371108695053055,-0.10893432192709894,-0.1882238245945454,-0.385452130132397,0.5848261919054556,0.3099640230034887,-0.21810693303310674,0.5117366428728336,1.0,-0.4303351871280709,-0.1816185664087971,-0.2555697613540473,-0.5214917950620448,-0.32754597141715575,0.49840888462059574,-0.43764692520311416,-0.2728298785004726,-0.3519399557036444,0.09839207066949625,-0.33774742152615345,0.8397302494856788,-0.22505286422234277,0.20974955668792672,0.11451792498609813,-0.3713516090795095,-0.39283981281132246,0.53843748555674,0.3914145176269352,0.4283755851714379,0.6204316243114102,0.45100584621218076,-0.6657050602761466,-0.4177526963017567,-0.3784939998724082
ALUT,0.25404602099302775,0.4664192904932129,0.34292571551220863,0.3361141053846145,-0.36763080347765065,0.5457696418933825,-0.6486900714621886,0.25361268997068226,0.5977040578679966,0.3208537281073709,-0.45097694015896367,0.7482808465628317,0.8527373768493917,0.14683277165026304,-0.44595472464963276,-0.15219693294368414,-0.4299738562097712,0.4114948288503364,0.7130488083656148,0.7381839369218501,0.40472633033737077,-0.5709161224708975,-0.33616883371251055,0.630569489370941,-0.6070748401869259,-0.4303351871280709,1.0,0.5969271822672191,0.6661397381192308,0.6882608599206556,0.4632694341020984,-0.15796037201894017,0.840339738426971,0.6119293861431652,0.40879655855970304,0.4577360035820923,0.5429725130211143,-0.3719338779202754,0.18231690331828776,0.1360525689733008,0.2327103183702265,0.662635186736539,0.5761578244414773,-0.3133248436496828,-0.31252208981851504,0.11090903569932048,-0.4585406943823224,-0.43627180901038864,0.7146623852938925,0.6689534997851465,0.5974721746608248
ACAC,0.6798791746066577,0.8165055034268914,0.06400444289327355,0.8318061825002291,0.09386384289303919,0.40425627781154483,-0.694307178213135,0.040433730872260785,0.9604783498130319,0.7626197877892346,-0.31596222100128785,0.8123029388192236,0.7399539840580168,0.5843949319757855,-0.7654293903483577,0.35628124547371676,-0.5127004481918941,0.47236844413658785,0.6812202073737311,0.7159784520537993,0.7903547802214387,-0.3979846562584794,0.22183162192834102,0.83696223795189,-0.757749482855816,-0.1816185664087971,0.5969271822672191,1.0,0.8589297767013574,0.7260339935161666,0.5277150900415756,-0.1520435396869463,0.7046447087287216,0.4078740947632137,0.7757056485842193,0.6282216099743329,0.8081815749537203,-0.1318715325865429,0.6628639945181574,0.32446078372577664,0.06029485220391889,0.825922299025666,0.5475154915368982,-0.21310551752801082,0.29981781934787916,0.5447700961157109,-0.38149587053514644,-0.6184048222227342,0.6393781519310174,0.8233686160221042,0.8183391160250079
