,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
SMAH,21.12751300360722,-162.8638342068136,-19.170277874949917,-38.68667011222444,108.20518689298603,-37.1021693314629,53.32478724248497,13.040225216032047,-61.88774402725457,-19.283802902605213,154.33702505651303,-25.574910643687364,-35.93260661723445,25.114711031663322,148.5337336248497,41.34841285611223,86.91933846813625,-3.5858953891783583,-23.358510189178354,-47.398129841282575,-165.30835444649307,373.67771894028067,201.43872855871734,-130.91854027895798,67.03742178837675,143.70932688817646,-12.445612228456913,-45.02351935791581,-155.98203417875743,-21.958795886172346,-47.74658387895793,17.369837701002012,-16.941187426853702,-4.045588621242487,-89.85379883446892,-8.861314483366737,-21.361293694589175,100.93171484488981,-31.36939019639276,2.99117930420842,21.17739583807616,-35.487251248897785,-10.290166079358716,22.09773597434868,5.884620581963927,47.57358954949898,105.56672980040076,44.569848224448876,-83.50457753827655,-18.985345335470942,-41.45083406893789
NPCK,6.145507894188379,57.10059342124248,11.49350477675351,40.11121027254509,-17.76415708136272,7.861190806412831,-15.493581751503008,2.3517474653306647,34.514664917034075,7.691944978757515,-25.574910643687364,9.566147974348699,14.295908380761523,4.632879926252502,-44.07512595350702,-2.224033272945892,-22.555635790781555,1.502561216833668,11.634033708216432,33.3931453763527,58.039749981563126,-85.66923923687375,-23.153068943486968,54.163810114629236,-22.540351760320636,-27.5024164032064,5.141147258517033,28.817466099398793,104.66875740120238,6.69484011062124,14.911993826853706,-3.108025741082162,7.232777286573144,2.414205615230461,39.87135594068136,6.3034048,8.781709093386768,-22.918129963126244,11.525770997995991,2.345029449298597,1.0416887150300596,12.950032627655302,3.9830552256513037,-4.267444246893787,-0.3772417763527046,6.096238330260529,-19.064138369539087,-11.695508064128251,24.28635870861724,7.618683323446893,16.336917988777554
MSDP,10.496001867735473,77.02001099599197,21.376407376753555,56.69435558116234,-32.01433413026053,11.594815488977957,-23.874872975951885,8.159170374749504,52.59666975150301,10.25959829458918,-35.93260661723445,14.295908380761523,26.284594979959913,6.961160064128249,-61.08309277154313,-4.567265274549102,-30.21038054308618,2.501413851703407,19.582387392785577,59.755983893787594,75.820932501002,-138.77728743887766,-53.779205937875794,83.88138759919838,-33.55648675150301,-40.69255394188375,9.711645280561122,43.513556074148305,161.94919934268538,10.217431847695387,26.079267817635273,-3.5278706573146223,12.940397264529059,4.841564418837676,49.982295038076145,11.249203490981968,12.94961261723447,-32.79875292785571,14.353302665330663,4.175007899799598,5.846690276553107,20.0504469478958,6.760842176352709,-5.485772709418839,-1.0224234348697376,10.962087581162328,-26.35518906613227,-16.332982745490984,37.844255513026056,12.204517362725452,25.188317673346692
EORC,47.52680517675352,93.48064262765529,-44.516189407615215,140.89315189579156,99.20038139158318,-4.969249438076156,1.9129759038076162,-4.679507616833678,61.69588826773546,20.512791187174344,25.114711031663322,4.632879926252502,6.961160064128249,68.44656815070137,-84.61923097555109,45.30454483527051,8.749571780360716,4.818175854108216,6.42369037755511,55.22966931623244,107.90128877114223,24.127612779158365,199.81391473186378,88.8988952929859,-38.90563961202404,50.58858577314628,2.6985203847695356,55.456377726653315,170.46917167775547,4.52586989819639,-6.361380277354695,9.72561987815631,4.5088978677354685,0.47843505410821624,62.11641307094189,9.305275870140274,15.763182103406807,55.1633093915832,38.99131480561123,35.355413745891795,1.3556568833667337,18.627312455310616,-1.6479485178356714,9.431542438476955,5.848869349899799,108.0583610276553,14.23541323767534,-5.703592993987978,-4.889566257314625,13.899405744288574,26.893820990781563
CUBO,-68.80639018196392,-438.9117995947897,25.01892432585166,-375.9530183346693,-46.207762702605166,-37.05709116753507,79.57799294789578,41.28884032104207,-221.98033662605206,-74.28203519158316,148.5337336248497,-44.07512595350702,-61.08309277154313,-84.61923097555109,432.1642678040079,-42.157783693787565,129.15516399879758,-14.45906291142285,-47.103364498196385,-198.77404066573138,-476.5986442268535,359.3023353923848,-152.58556386332668,-348.96947212985975,167.37974263847696,125.1468831258516,-20.59406431462926,-182.51509170621242,-562.5244809555112,-37.553978606813615,-67.7967222953908,8.278449830060119,-38.682767152304606,-5.512792230460919,-292.27420213547094,-32.12273946853706,-63.003404774348695,53.317884054909854,-128.96230104609216,-54.70908295551101,39.85179981723447,-90.47272431623247,-12.534890205210417,14.464447516633262,-5.0861667663326635,-121.20040101843685,109.10753253226444,66.77408842885765,-119.0301540068136,-56.8330603238477,-124.47863683086172
HRET,35.75082444248496,27.410845508617218,-16.559725341883745,101.57587616032065,82.24866101322648,-9.788737415631262,13.950980809619239,-15.841642323046093,35.10725309498997,10.173960436072141,41.34841285611223,-2.224033272945892,-4.567265274549102,45.30454483527051,-42.157783693787565,53.70866041523046,21.962884652505014,4.031249957515031,4.046581486172343,27.67396158557113,38.824436118637244,120.18163475591183,134.62729464689377,38.33729484729455,-8.249537862925852,78.49921186212427,-2.47773541482966,29.949138986773544,52.21392607775545,-2.3917420825651283,-6.206397598396782,7.13162757675351,-0.8908986693386817,-0.3150176192384768,36.87346821162323,6.71765054268537,6.367409960721439,72.34440656032065,16.476855935871743,26.195275793186376,-5.240219969539076,7.078101933466928,-1.416102103406814,7.473276038476948,5.1194902492985985,75.87501396232463,25.910157583967944,2.4087432945891827,-17.48843366252505,3.6789212296593186,10.947094159519034
ANSO,-2.7591715623246507,-165.48809588897794,-20.19505844048092,-77.85275443486972,60.37985513386773,-23.02217822885771,44.92868626653306,0.053925485771536844,-71.29872398156313,-23.68194940320642,86.91933846813625,-22.555635790781555,-30.21038054308618,8.749571780360716,129.15516399879758,21.962884652505014,92.39322144248497,-1.676772171543086,-21.467656593587172,-62.184510984769524,-172.89634665410824,201.66453753426848,57.26346084448897,-128.31086515751502,48.228084858116226,106.79661238997994,-9.180978539078154,-56.526613951502995,-241.46436465250503,-18.17340941402805,-44.672291843286565,11.249653571943883,-18.090138242484972,-3.187159320641281,-107.17882562565127,-11.888439053306623,-21.85643805370742,90.54201001162323,-38.89746575951904,11.621399022845686,7.512134279759519,-32.045814991182354,-9.586904005611226,14.606548656513027,1.1573113290581165,17.076004662525047,63.884977761923864,29.888905935871747,-67.91590985531062,-19.747147533466933,-44.90694031703405
DIHO,4.046567629659319,13.732768727855717,2.109537069338683,16.368327486973953,3.0687996040080145,1.0769585939879762,-1.2461671422845684,-2.803377388376756,7.985969854909822,2.33164078236473,-3.5858953891783583,1.502561216833668,2.501413851703407,4.818175854108216,-14.45906291142285,4.031249957515031,-1.676772171543086,1.3300546597194391,2.2788600529058107,11.624036402404805,14.90840848256513,-8.852364503406806,-3.3818747991983864,14.576930210821647,-6.521719026853706,0.38084372104208375,1.0542072384769534,6.248630456112224,22.63532246733467,1.106551228857715,1.3239821114228447,0.12995611863727452,1.4764844809619233,0.5518134909819641,11.091350842484976,1.3139243350701388,2.473560844889779,3.3665044376753457,3.6665049058116237,4.9839908681362735,-1.6157174733466912,3.761839317034069,0.5924298228456911,-0.256715806012024,0.1745938228456912,7.74056715190381,-2.470078722244487,-1.9793955591182362,3.7592548889779547,2.0805693274549095,4.755308141082163
RTTH,11.313709159118233,51.89770787855714,25.269871098597203,45.08394536472944,-25.719119094589203,7.865499646893782,-17.132807721442877,4.041523441683369,46.90334844328658,6.406586388376754,-23.358510189178354,11.634033708216432,19.582387392785577,6.42369037755511,-47.103364498196385,4.046581486172343,-21.467656593587172,2.2788600529058107,26.112224488577148,54.83819827374753,51.218394067334714,-85.18176442965935,-53.13058087895795,71.85208871022043,-19.946565362324655,-9.489520034869726,8.094090599198399,39.928102962324644,137.72839943567132,7.479085535871739,20.71841204448897,-3.1424246244488963,11.08555534468938,3.2559098176352697,42.557297941482965,12.778744273346689,9.694568238877759,-10.930568024448887,6.8927659038076285,1.5209522893787564,3.0863794100200415,16.306354507815634,5.6100678180360735,-5.118358918637273,-0.9162300737474953,9.359525945090182,-18.477482478557118,-11.562411498997996,28.984039924248496,8.564909901402807,18.85812874108217
SPLZ,61.67242162885773,224.2136996388777,65.8119125198396,221.07094761322645,-16.554533060921912,19.197090514228456,-49.686061464929864,2.16881078517034,152.7051761771543,35.67661734388777,-47.398129841282575,33.3931453763527,59.755983893787594,55.22966931623244,-198.77404066573138,27.67396158557113,-62.184510984769524,11.624036402404805,54.83819827374753,241.7834464332665,230.97680736913819,-191.21455742044103,-50.591249319038084,249.26088489939886,-93.48039601322647,-49.89367030420843,25.49791916432866,127.69751712905807,505.365224506613,22.82689534428858,44.781823990781554,-1.779590607615232,36.382277993988,12.111181348697398,172.9412753699398,33.611560614829656,41.34374460601204,-35.39222567014028,49.995962529058104,40.23989668697395,10.236798355110217,64.50602183527054,15.18411440561122,-7.1498358773547075,1.5163307663326644,82.04173231703406,-38.02224829178355,-25.761547827655313,92.53826724529057,38.95360578276553,83.768708402004
NWIG,95.82499427014031,580.3789424104208,-42.266087862925836,472.774770488978,72.81066441603208,44.339868832865726,-99.2607214549098,-31.249419048496975,277.6586291511021,97.90806235591178,-165.30835444649307,58.039749981563126,75.820932501002,107.90128877114223,-476.5986442268535,38.824436118637244,-172.89634665410824,14.90840848256513,51.218394067334714,230.97680736913819,641.4145821226457,-370.53242926012,294.50773844248494,431.3043225106212,-192.94863673667336,-166.41690540040076,22.76972268136273,229.59409710701402,805.5406621979957,48.42887788537074,85.43395635350706,-7.947965882164316,46.68976018837674,7.814118833667335,388.758281654509,37.151057684969956,78.91592766012025,-103.98385989659312,169.59540435270546,56.95088193346694,-33.399847392384785,108.8192312601202,16.126799363527063,-13.513976554709403,9.511380133066133,158.2518967799599,-125.73828018757511,-77.6807490501002,144.638928345491,70.58611318957915,155.14715928577152
MMBT,49.53031607374747,-406.58879300040064,-77.88518086893785,-122.4637500521042,342.6839235543086,-123.18030830140285,167.11544878557115,-55.75752740521044,-238.53061385490983,-34.805303555911784,373.67771894028067,-85.66923923687375,-138.77728743887766,24.127612779158365,359.3023353923848,120.18163475591183,201.66453753426848,-8.852364503406806,-85.18176442965935,-191.21455742044103,-370.53242926012,1729.2162292969933,697.7320920096189,-452.2113111967936,262.5877007182364,414.5806644793585,-52.7380207054108,-189.82796824368722,-671.7124382428857,-71.55008808657313,-102.64488234388776,45.66030602164326,-46.684931494989975,-25.597105715430843,-187.29782483847683,-46.173257385170345,-80.00446163847691,298.20704673667325,-87.31521869338675,-18.414530531462905,-3.9913617811623783,-112.65315405050103,-42.54074163847695,62.28084552945886,18.838415082965938,63.06332197034078,254.67184333947878,141.7755044569139,-251.15033600320638,-62.89436103887775,-121.04260121523045
MDGI,144.8542329603206,221.76541527094182,-301.99580887254507,355.4303333486974,493.50301478436876,-60.12462161643284,44.75177910020041,8.0187802769539,89.50689320160323,68.11086457995991,201.43872855871734,-23.153068943486968,-53.779205937875794,199.81391473186378,-152.58556386332668,134.62729464689377,57.26346084448897,-3.3818747991983864,-53.13058087895795,-50.591249319038084,294.50773844248494,697.7320920096189,1388.083684268938,7.667669088577016,-24.822856652104136,196.86870789939888,-27.82224301202402,94.79828892304594,205.19797677595196,-10.896323320240455,-55.675188279358586,46.587905918236466,-17.092713264529113,-18.75933866332667,126.57345485050102,-1.063922258116193,13.405282888977968,197.88871500881746,147.06858997595194,42.182639665731465,5.615371103807623,-9.523189089779564,-33.32553440561119,59.97567768096191,30.226424584368708,320.4230116909818,130.35276977474962,31.564797326653323,-129.56240888857715,17.774518225250503,28.61580738957916
AGVF,81.38565961362724,407.5287801507014,14.917665526252566,346.1746421162325,-2.3468765482965512,42.77047061803604,-78.17252345490982,-2.2906040416833626,245.20704520561117,65.38539769619236,-130.91854027895798,54.163810114629236,83.88138759919838,88.8988952929859,-348.96947212985975,38.33729484729455,-128.31086515751502,14.576930210821647,71.85208871022043,249.26088489939886,431.3043225106212,-452.2113111967936,7.667669088577016,432.3189203911823,-149.81792143166328,-77.3088422509017,29.12473228857716,199.60766051623241,717.2376713651302,42.38975203046093,84.93343822364727,-8.021157709018034,42.32205662525049,14.087097458917835,271.9576622653305,50.04731611863729,67.25293098517032,-42.18357211543089,109.91929147895793,50.28752493627253,-4.582276791983972,95.53136516873747,22.354558680561116,-17.330122619639273,3.984389414028055,139.85547977715424,-102.88323283046094,-71.29949054909821,132.73686551022047,56.82141742364729,124.57651234949898
RRES,-25.354086730260512,-187.10336424729462,6.022438993587149,-154.974571496994,-3.4716304765531087,-20.606635270140266,39.495517661322616,5.596996903006009,-100.91732131703404,-27.91994662084168,67.03742178837675,-22.540351760320636,-33.55648675150301,-38.90563961202404,167.37974263847696,-8.249537862925852,48.228084858116226,-6.521719026853706,-19.946565362324655,-93.48039601322647,-192.94863673667336,262.5877007182364,-24.822856652104136,-149.81792143166328,94.60150687735467,84.85024878837679,-13.116504987975947,-84.53642834108216,-278.2291781290581,-17.63751869819638,-18.112250329058117,3.721070620440882,-17.877055825651293,-4.718346651302603,-119.57479063887773,-11.440819920641284,-28.774647445290586,48.28224975591179,-51.54052345891783,-29.749270421643292,7.70921375230461,-39.861054884569135,-6.674298327054106,6.406051319438874,-0.7634694533066103,-52.81827831382767,46.05916752064129,31.50255490581162,-56.83925965170337,-26.40770812985971,-52.97509554669336
CTGI,37.39971415791583,-171.68497721082161,-41.827564882965916,-23.740453669338635,142.9303613759519,-38.780595088977954,69.50543464729455,-6.10835648537076,-49.194257738677365,-16.718049581963925,143.70932688817646,-27.5024164032064,-40.69255394188375,50.58858577314628,125.1468831258516,78.49921186212427,106.79661238997994,0.38084372104208375,-9.489520034869726,-49.89367030420843,-166.41690540040076,414.5806644793585,196.86870789939888,-77.3088422509017,84.85024878837679,290.61307812865715,-16.296386006012035,-35.51297370060119,-178.81132176192384,-21.312305793987978,-41.61591641803606,17.83925354468937,-23.03494613426852,-6.480762298597197,-104.06081380040075,6.261219596793589,-20.654518087374736,218.18825457835678,-28.894851539078132,21.601701560721427,10.111389753907819,-31.994967559519043,-11.78847654428857,21.605164379158325,6.8539531631262545,98.21095113066121,91.97604043767532,37.54649277354708,-99.59522454629251,-22.59895004088176,-43.69792822324649
ALUT,3.65748804008016,24.11131841082164,9.187627016032064,16.990302675350705,-12.830706875751494,4.267044146292586,-8.391068567134269,3.4921142625250514,17.930256324649303,2.8858950881763525,-12.445612228456913,5.141147258517033,9.711645280561122,2.6985203847695356,-20.59406431462926,-2.47773541482966,-9.180978539078154,1.0542072384769534,8.094090599198399,25.49791916432866,22.76972268136273,-52.7380207054108,-27.82224301202402,29.12473228857716,-13.116504987975947,-16.296386006012035,4.93462023046092,15.209587737474951,60.732362869739454,3.665264513026052,7.669907697394787,-0.7367299759519024,5.763516102204408,1.8941081062124252,15.750529707414827,3.7956241322645297,4.326833258517034,-12.592924470941867,3.0502269138276557,1.8258409659318626,2.6774558076152313,7.439438330661322,2.252957206412827,-1.6382735110220428,-0.7131062004008023,3.313381368737473,-8.857842573146288,-4.732750881763526,13.93243006212426,4.715570268537076,8.988533104208416
ACAC,50.541090448096185,217.9445043739479,8.854331470541075,217.10952291182366,16.915287066533065,16.319877182765524,-46.37394324048095,2.8747735002004053,148.77509130020044,35.417986713827645,-45.02351935791581,28.817466099398793,43.513556074148305,55.456377726653315,-182.51509170621242,29.949138986773544,-56.526613951502995,6.248630456112224,39.928102962324644,127.69751712905807,229.59409710701402,-189.82796824368722,94.79828892304594,199.60766051623241,-84.53642834108216,-35.51297370060119,15.209587737474951,131.56441483727457,404.34757868857713,19.964183650501,45.11265168697395,-3.6615967703406778,24.95428647895792,6.518864110220443,154.3217852809619,26.898208079358717,33.25397847855711,-23.05442344248495,57.26272279358718,22.48333673667334,3.582030321442887,47.87923445811622,11.054783508617238,-5.753453714629251,3.5324277330661316,84.03498140160322,-38.05241865971942,-34.63950789979961,64.36149017995994,29.969186307014013,63.5692079683367
SRTX,174.68456842324645,772.8850467559117,62.86099512144286,652.3392074068136,13.716003876553255,63.67648066212424,-159.18434914629265,53.5249265715431,473.5271543599197,120.96175355190387,-155.98203417875743,104.66875740120238,161.94919934268538,170.46917167775547,-562.5244809555112,52.21392607775545,-241.46436465250503,22.63532246733467,137.72839943567132,505.365224506613,805.5406621979957,-671.7124382428857,205.19797677595196,717.2376713651302,-278.2291781290581,-178.81132176192384,60.732362869739454,404.34757868857713,1684.4415190925854,76.18332973787572,138.1351535503006,-7.546121684969939,95.26788243687369,25.564575134268537,530.7180473795589,93.27554552945891,117.37366402725446,-167.84644928577146,203.75584145891779,65.8822918220441,37.168587023647284,167.68419554148298,39.02048430781559,-18.892883333066123,9.808427626452904,262.6637637130261,-129.02589742364725,-94.43329800400804,237.4065138629257,110.33716209699398,232.46841321523047
GARI,4.664824880160322,46.73636649939879,3.188931947094184,29.464774661322636,-10.166276436072131,6.470552573947894,-11.44053319438877,1.6736134092184383,24.71025130581162,6.8107249026052115,-21.958795886172346,6.69484011062124,10.217431847695387,4.52586989819639,-37.553978606813615,-2.3917420825651283,-18.17340941402805,1.106551228857715,7.479085535871739,22.82689534428858,48.42887788537074,-71.55008808657313,-10.896323320240455,42.38975203046093,-17.63751869819638,-21.312305793987978,3.665264513026052,19.964183650501,76.18332973787572,5.747126595591188,10.516238993186374,-1.8061971719438876,5.312345282565131,1.55205934268537,28.22083836953907,4.355901705811622,7.051615762725446,-16.984915329859714,11.42415083767535,2.538637978356713,-0.22937388216432858,10.187380896192378,2.5950139991983954,-2.787678467334667,-0.18608845370741486,6.227521604809623,-16.321148573947898,-8.694309907815631,17.844883594388783,6.33420206492986,13.296172381563121
